image_id,file_name,ann_id,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,iscrowd,segmentation_type,hsv_color,color_dominance,verified_color
146813,000000146813.jpg,132463,548,headboard,306.59,0.0,333.41,440.54,50116.73,0,polygon,black,0.945343,black
146813,000000146813.jpg,132464,77,bed,0.0,40.14,631.68,437.86,233150.49,0,polygon,orange,0.943442,white
146813,000000146813.jpg,132465,860,quilt,2.03,76.48,215.32,399.86,47905.12,0,polygon,orange,0.995048,white
29994,000000029994.jpg,133274,1050,table,0.0,0.6,640.0,497.55,82636.66,0,polygon,orange,0.96247,brown
256094,000000256094.jpg,134045,957,curtain,65.69,0.0,119.91,260.61,17307.03,0,polygon,orange,1.0,white
256094,000000256094.jpg,134046,68,bathtub,0.0,204.03,226.76,280.84,27537.36,0,polygon,orange,0.999709,white
176935,000000176935.jpg,134240,713,napkin,255.94,487.06,384.06,152.94,50075.23,0,polygon,blue,0.941583,green
373424,000000373424.jpg,134373,982,sofa,61.85,242.12,513.51,237.88,87950.47,0,polygon,gray,0.935053,gray
515742,000000515742.jpg,135088,1042,sweater,44.91,122.08,202.4,285.73,18843.09,0,polygon,gray,0.946615,gray
417668,000000417668.jpg,135216,169,bun,0.0,147.81,336.08,358.22,25965.53,0,polygon,orange,0.933972,orange
77181,000000077181.jpg,135277,1177,wetsuit,0.0,53.55,259.95,350.32,41263.31,0,polygon,black,0.916768,black
136680,000000136680.jpg,136208,1097,toilet,521.4,0.0,118.6,305.45,19121.66,0,polygon,orange,0.954562,white
163628,000000163628.jpg,136493,68,bathtub,275.19,357.22,228.34,113.36,17300.51,0,polygon,gray,0.998902,white
353347,000000353347.jpg,136699,982,sofa,83.78,255.54,185.95,116.26,11751.09,0,polygon,black,0.990459,black
13882,000000013882.jpg,136786,378,dog,47.56,101.18,325.33,294.4,51859.75,0,polygon,black,0.93162,black
180130,000000180130.jpg,136813,392,dress,250.34,164.42,219.45,433.95,51681.86,0,polygon,black,0.958492,black
271046,000000271046.jpg,137052,496,giraffe,71.92,103.92,124.23,465.23,22101.73,0,polygon,orange,0.919532,brown
283028,000000283028.jpg,137091,706,mousepad,184.45,304.36,315.55,61.64,16356.76,0,polygon,blue,0.945877,blue
148977,000000148977.jpg,137145,296,keyboard,390.32,114.92,108.94,149.94,11640.55,0,polygon,black,0.943487,black
148977,000000148977.jpg,137147,1071,teddy,79.73,53.7,325.89,321.3,58385.85,0,polygon,orange,0.934925,brown
563261,000000563261.jpg,137266,1133,umbrella,52.29,99.55,295.15,190.05,18813.6,0,polygon,blue,0.935431,green
11696,000000011696.jpg,137298,804,pillow,261.48,121.52,214.41,264.08,25578.72,0,polygon,red,0.948646,red
210846,000000210846.jpg,137402,986,soup,58.57,34.81,581.43,442.75,140599.84,0,polygon,orange,0.983247,orange
292463,000000292463.jpg,137689,373,dishwasher,206.12,0.0,203.39,145.31,22705.12,0,polygon,black,0.995725,black
211420,000000211420.jpg,138398,350,curtain,157.75,0.0,482.25,375.3,108110.84,0,polygon,orange,0.94735,white
448151,000000448151.jpg,138407,1042,sweater,407.17,252.53,232.83,207.47,27678.37,0,polygon,black,0.978966,black
38252,000000038252.jpg,138828,631,laptop,0.0,53.33,480.0,531.23,165655.15,0,polygon,gray,0.903359,gray
537955,000000537955.jpg,139070,378,dog,154.81,137.15,454.42,224.0,56950.97,0,polygon,orange,0.972428,brown
576652,000000576652.jpg,139239,704,mound,0.0,198.69,429.0,305.11,100357.24,0,polygon,orange,0.983608,brown
265208,000000265208.jpg,139282,1117,tray,21.27,90.59,478.73,265.39,32630.31,0,polygon,orange,0.919622,gray
331096,000000331096.jpg,139640,961,sink,322.57,463.55,267.8,173.05,38409.25,0,polygon,white,0.958561,white
111434,000000111434.jpg,140109,1052,tablecloth,227.05,226.6,220.96,104.78,15921.51,0,polygon,red,0.9388,red
174887,000000174887.jpg,140916,687,microwave,77.88,17.01,324.61,190.77,58870.12,0,polygon,gray,0.944032,white
305873,000000305873.jpg,141058,1133,umbrella,110.12,0.28,369.59,275.79,53085.85,0,polygon,red,0.93047,red
72811,000000072811.jpg,141123,1050,table,0.0,0.0,500.0,375.0,23255.15,0,polygon,orange,0.978781,brown
72811,000000072811.jpg,141124,1117,tray,23.95,55.22,437.53,319.78,28847.63,0,polygon,blue,0.925494,blue
334062,000000334062.jpg,141272,860,quilt,254.85,78.46,223.55,113.13,17582.16,0,polygon,blue,0.97072,blue
141673,000000141673.jpg,141537,392,dress,115.49,227.9,115.83,197.68,14644.44,0,polygon,black,0.973873,black
273841,000000273841.jpg,141591,968,skirt,116.33,375.52,132.68,164.65,15895.2,0,polygon,orange,0.946014,brown
210144,000000210144.jpg,141854,68,bathtub,0.0,0.0,640.0,480.0,168321.96,0,polygon,gray,0.908548,white
381792,000000381792.jpg,141858,957,curtain,118.01,0.0,89.46,219.96,16129.88,0,polygon,orange,1.0,white
388481,000000388481.jpg,142417,296,keyboard,114.48,417.6,365.52,166.47,46541.65,0,polygon,black,0.980895,black
252629,000000252629.jpg,142469,1052,tablecloth,0.0,0.0,640.0,427.0,61696.67,0,polygon,gray,0.991041,white
227428,000000227428.jpg,142743,378,dog,306.79,141.69,227.89,172.76,16870.27,0,polygon,orange,0.918387,brown
527040,000000527040.jpg,142770,61,basket,92.83,325.67,312.5,139.08,26281.71,0,polygon,orange,0.942346,brown
118625,000000118625.jpg,142882,373,dishwasher,170.75,208.75,95.69,155.24,11982.36,0,polygon,orange,0.999582,white
20268,000000020268.jpg,143451,181,cabinet,208.65,378.89,337.21,101.11,23221.74,0,polygon,orange,0.990667,brown
513342,000000513342.jpg,143488,45,banana,30.35,298.19,274.55,154.4,21099.16,0,polygon,yellow,0.945945,yellow
245242,000000245242.jpg,143734,253,chopping board,24.58,119.03,615.42,280.84,137736.99,0,polygon,orange,0.984321,brown
245242,000000245242.jpg,143735,1050,table,0.0,0.0,640.0,480.0,127564.97,0,polygon,orange,0.999436,brown
497444,000000497444.jpg,144199,15,apron,229.48,114.39,106.93,311.82,18691.89,0,polygon,black,0.957096,black
526004,000000526004.jpg,144313,344,cup,384.51,353.32,94.85,283.9,22128.22,0,polygon,orange,0.946196,orange
531784,000000531784.jpg,144535,1042,sweater,0.86,59.62,126.56,255.96,19469.26,0,polygon,black,0.987517,black
29308,000000029308.jpg,144812,79,bedspread,76.09,223.61,320.65,144.39,30169.49,0,polygon,orange,0.931434,brown
159151,000000159151.jpg,144897,1097,toilet,143.24,397.7,153.84,234.37,16970.36,0,polygon,orange,0.917928,white
7519,000000007519.jpg,145300,589,jacket,130.66,169.57,284.4,244.78,28063.35,0,polygon,red,0.987177,red
329789,000000329789.jpg,146556,679,mattress,0.0,70.45,363.3,124.94,17871.37,0,polygon,blue,0.934885,blue
528525,000000528525.jpg,147215,589,jacket,115.52,138.27,418.92,288.73,67993.98,0,polygon,black,0.953694,black
518177,000000518177.jpg,147732,253,chopping board,226.98,0.0,413.02,132.16,30891.56,0,polygon,orange,0.966035,brown
51594,000000051594.jpg,147768,1050,table,0.0,270.22,307.07,215.29,19032.57,0,polygon,orange,1.0,brown
31878,000000031878.jpg,147798,687,microwave,146.64,107.98,230.32,124.05,26291.73,0,polygon,black,0.980679,black
11360,000000011360.jpg,148087,253,chopping board,233.73,315.58,257.69,119.48,22371.92,0,polygon,orange,0.923149,brown
504248,000000504248.jpg,148657,68,bathtub,0.0,170.7,317.1,201.52,41887.48,0,polygon,gray,0.981016,white
504248,000000504248.jpg,148664,961,sink,376.4,246.1,263.6,196.43,31629.13,0,polygon,gray,0.946103,white
543525,000000543525.jpg,148688,421,fridge,161.27,130.59,177.49,335.27,33734.74,0,polygon,gray,0.997393,white
317797,000000317797.jpg,149818,1071,teddy,60.66,89.88,398.65,302.01,64452.73,0,polygon,yellow,0.959212,yellow
154363,000000154363.jpg,150276,68,bathtub,108.03,361.43,280.38,132.23,22515.88,0,polygon,orange,0.942381,white
62623,000000062623.jpg,150279,77,bed,0.0,135.51,500.0,239.49,22563.57,0,polygon,yellow,0.980908,yellow
476398,000000476398.jpg,150641,631,laptop,0.0,174.4,288.82,310.76,25987.34,0,polygon,black,0.987649,black
476398,000000476398.jpg,150642,1060,tank top,168.69,236.49,257.65,307.59,16938.37,0,polygon,black,0.995748,black
428975,000000428975.jpg,150854,1050,table,0.66,358.85,478.88,280.65,46904.53,0,polygon,orange,0.911095,brown
144635,000000144635.jpg,151307,395,dresser,448.01,163.96,180.17,162.51,20520.75,0,polygon,black,0.905008,black
22801,000000022801.jpg,151658,474,frisbee,228.42,375.74,198.58,259.77,36033.84,0,polygon,blue,0.981825,white
555571,000000555571.jpg,151855,395,dresser,71.05,155.0,108.34,324.87,26084.56,0,polygon,orange,0.953227,brown
74132,000000074132.jpg,152065,68,bathtub,183.49,391.39,207.23,149.47,18911.21,0,polygon,gray,0.995611,white
494269,000000494269.jpg,152224,1097,toilet,25.4,222.41,129.9,291.44,26429.12,0,polygon,orange,0.966099,white
554934,000000554934.jpg,152479,1077,tv,490.7,87.73,149.3,290.22,40437.89,0,polygon,black,0.938683,black
308576,000000308576.jpg,152680,110,blanket,0.0,217.78,247.23,115.22,18854.73,0,polygon,orange,0.98231,orange
211115,000000211115.jpg,153075,817,placemat,60.49,53.38,514.24,342.6,60355.67,0,polygon,red,0.982146,red
139856,000000139856.jpg,153486,947,shirt,2.95,308.79,370.33,170.59,24647.76,0,polygon,red,0.905197,red
545353,000000545353.jpg,153866,947,shirt,0.0,183.27,177.63,456.73,51310.86,0,polygon,black,0.988845,black
200546,000000200546.jpg,153867,817,placemat,0.0,111.59,640.0,309.41,42857.54,0,polygon,orange,0.926919,brown
283222,000000283222.jpg,153893,110,blanket,0.16,18.51,213.83,550.59,61479.3,0,polygon,blue,0.942902,blue
485951,000000485951.jpg,153977,421,fridge,460.72,95.47,178.23,172.38,24935.99,0,polygon,black,0.946044,black
476851,000000476851.jpg,154038,253,chopping board,0.0,94.31,637.85,383.69,74099.6,0,polygon,blue,0.913732,blue
440123,000000440123.jpg,154387,713,napkin,341.29,15.14,298.71,359.79,30384.44,0,polygon,blue,0.962544,blue
338050,000000338050.jpg,154659,150,bread,0.0,293.8,500.0,81.2,37394.87,0,polygon,orange,0.968476,brown
168953,000000168953.jpg,154665,1050,table,0.0,255.74,332.0,244.26,31069.67,0,polygon,gray,0.966901,white
266951,000000266951.jpg,154839,1117,tray,35.42,0.0,604.58,256.38,16350.16,0,polygon,red,0.95449,red
270721,000000270721.jpg,154904,1097,toilet,0.0,190.59,144.54,289.41,32170.9,0,polygon,gray,0.951668,white
188109,000000188109.jpg,155104,350,curtain,59.57,2.25,87.61,184.36,12726.98,0,polygon,blue,0.985164,blue
30143,000000030143.jpg,155621,361,desk,9.28,348.68,415.72,218.8,19528.31,0,polygon,black,0.924077,black
576369,000000576369.jpg,155773,296,keyboard,27.67,111.2,309.75,275.2,38401.16,0,polygon,orange,0.963869,black
385154,000000385154.jpg,155984,976,snowboard,0.0,231.51,262.85,274.82,16546.17,0,polygon,blue,0.956944,blue
92543,000000092543.jpg,156219,277,coat,60.25,128.1,258.66,324.59,46987.44,0,polygon,red,0.96973,red
572499,000000572499.jpg,156287,704,mound,129.39,304.03,510.61,62.48,18070.06,0,polygon,orange,0.945867,brown
479659,000000479659.jpg,156457,592,jeans,114.93,321.95,96.48,178.05,10732.78,0,polygon,blue,0.995249,blue
126744,000000126744.jpg,156806,687,microwave,109.8,162.42,156.15,121.48,15540.73,0,polygon,orange,0.964366,white
41846,000000041846.jpg,157753,818,plate,120.64,29.28,518.93,397.72,53606.4,0,polygon,orange,0.949237,white
61794,000000061794.jpg,158304,350,curtain,0.0,0.0,500.0,212.4,42154.53,0,polygon,gray,0.927131,blue
418548,000000418548.jpg,158966,1122,trousers,19.62,358.25,249.82,141.75,25844.15,0,polygon,black,0.998801,black
197492,000000197492.jpg,159171,704,mound,22.06,354.8,617.94,86.89,39749.74,0,polygon,red,0.92784,brown
11291,000000011291.jpg,159379,1060,tank top,437.22,193.0,173.53,287.0,23017.46,0,polygon,blue,0.982199,blue
468337,000000468337.jpg,159458,1177,wetsuit,188.44,225.76,229.23,161.98,19925.23,0,polygon,black,0.985496,black
308332,000000308332.jpg,159595,77,bed,0.0,355.12,314.13,124.88,32177.86,0,polygon,blue,0.99972,blue
28022,000000028022.jpg,160109,1097,toilet,84.8,449.94,114.34,168.6,15702.43,0,polygon,gray,0.994715,white
353909,000000353909.jpg,160149,1037,surfboard,129.68,24.78,183.73,615.22,61300.66,0,polygon,blue,0.906436,blue
444515,000000444515.jpg,160645,139,bowl,150.26,239.74,239.88,238.32,24256.15,0,polygon,blue,0.935944,blue
562292,000000562292.jpg,160655,1042,sweater,0.0,0.0,227.11,182.44,30387.26,0,polygon,white,0.939128,white
20925,000000020925.jpg,160775,631,laptop,214.6,14.92,410.16,415.1,122852.64,0,polygon,gray,0.903415,gray
255322,000000255322.jpg,161261,589,jacket,327.39,146.76,208.26,277.81,17862.85,0,polygon,black,0.965187,black
242605,000000242605.jpg,161829,367,table,71.02,134.37,402.11,293.63,22170.19,0,polygon,orange,0.907619,brown
243857,000000243857.jpg,161934,373,dishwasher,0.0,276.4,142.83,148.6,17337.63,0,polygon,gray,0.992845,white
86429,000000086429.jpg,162061,1133,umbrella,0.0,76.88,504.42,201.3,57868.04,0,polygon,blue,0.985626,blue
215622,000000215622.jpg,162410,1042,sweater,24.05,244.88,300.57,268.47,26856.23,0,polygon,black,0.943315,black
36053,000000036053.jpg,162653,961,sink,282.98,371.26,197.02,253.33,22846.29,0,polygon,gray,0.978731,white
70020,000000070020.jpg,162676,968,skirt,34.93,411.88,193.76,133.92,17954.97,0,polygon,red,0.996269,red
61647,000000061647.jpg,162677,253,chopping board,93.06,262.05,389.23,217.95,22999.28,0,polygon,yellow,0.941348,brown
35210,000000035210.jpg,163018,713,napkin,81.76,0.0,497.85,167.88,48326.25,0,polygon,gray,0.904995,white
269678,000000269678.jpg,163426,77,bed,0.27,395.65,344.8,202.99,28939.13,0,polygon,black,0.970245,black
306638,000000306638.jpg,163521,986,soup,250.54,129.78,227.25,199.07,35414.23,0,polygon,orange,0.906135,yellow
306638,000000306638.jpg,163522,139,bowl,225.6,88.37,278.15,265.11,56982.65,0,polygon,orange,0.934603,white
549971,000000549971.jpg,163868,592,jeans,94.34,270.88,446.88,130.12,15906.32,0,polygon,gray,0.94516,gray
103851,000000103851.jpg,164298,589,jacket,223.83,479.73,143.81,160.27,17042.52,0,polygon,black,0.999002,black
50753,000000050753.jpg,164378,421,fridge,121.34,97.98,90.31,329.02,22922.31,0,polygon,orange,0.997033,white
513220,000000513220.jpg,164683,169,bun,126.33,38.24,187.36,78.63,5076.97,0,polygon,orange,0.936442,brown
472349,000000472349.jpg,165553,422,elephant,221.79,97.16,200.78,276.18,35182.59,0,polygon,orange,0.946261,brown
425609,000000425609.jpg,165557,253,chopping board,0.0,87.08,639.36,334.58,64794.57,0,polygon,orange,0.901935,brown
51500,000000051500.jpg,165630,828,polo shirt,411.93,135.83,222.45,301.99,40004.46,0,polygon,blue,0.943686,blue
282287,000000282287.jpg,165803,982,sofa,373.34,109.03,106.66,200.23,15887.44,0,polygon,black,0.952564,purple
549255,000000549255.jpg,166277,947,shirt,103.96,78.64,396.04,222.83,27645.7,0,polygon,gray,0.904505,white
50655,000000050655.jpg,166538,1097,toilet,241.78,313.04,183.99,326.31,44015.43,0,polygon,gray,0.960714,white
77648,000000077648.jpg,167202,19,chair,0.0,201.52,174.84,155.31,18164.89,0,polygon,orange,0.910283,brown
442875,000000442875.jpg,167483,378,dog,198.59,279.14,164.28,287.72,20305.24,0,polygon,orange,0.933048,brown
562856,000000562856.jpg,168051,1117,tray,124.41,171.45,515.59,308.55,107453.33,0,polygon,red,0.999572,red
337188,000000337188.jpg,168056,631,laptop,1.07,1.66,148.67,143.74,10653.51,0,polygon,white,0.976159,white
103496,000000103496.jpg,168562,367,table,121.79,244.97,518.21,183.03,45340.39,0,polygon,gray,0.984805,white
167529,000000167529.jpg,168758,957,curtain,49.37,53.04,96.29,366.78,23993.31,0,polygon,yellow,1.0,white
505471,000000505471.jpg,168913,80,cow,278.82,160.03,350.69,316.03,58882.04,0,polygon,orange,0.915144,brown
505471,000000505471.jpg,168914,392,dress,106.07,147.42,205.01,332.58,33663.23,0,polygon,black,0.952477,black
459064,000000459064.jpg,168919,837,pot,381.01,122.11,258.99,286.91,54196.72,0,polygon,red,0.920437,red
556130,000000556130.jpg,169153,704,mound,0.0,346.59,639.87,70.48,30533.97,0,polygon,orange,0.989154,brown
285352,000000285352.jpg,169482,1097,toilet,137.62,207.54,122.11,160.02,12684.66,0,polygon,gray,0.978856,white
188866,000000188866.jpg,170083,367,table,0.3,440.23,170.89,199.08,16836.55,0,polygon,orange,0.999109,brown
492886,000000492886.jpg,170194,232,chair,1.74,1.59,637.09,476.82,101223.82,0,polygon,black,0.955692,black
571635,000000571635.jpg,170205,181,cabinet,292.54,412.61,135.46,227.39,22787.29,0,polygon,orange,0.914109,brown
353666,000000353666.jpg,170564,392,dress,358.9,204.2,149.25,435.8,49627.74,0,polygon,red,0.976923,red
108965,000000108965.jpg,170569,595,jersey,74.08,179.69,349.41,433.64,87903.64,0,polygon,gray,0.981373,white
137507,000000137507.jpg,170979,982,sofa,0.0,0.0,640.0,429.0,142210.45,0,polygon,red,0.949704,red
29648,000000029648.jpg,170982,445,fireplug,134.36,105.07,161.43,426.04,36675.66,0,polygon,red,0.935147,red
145227,000000145227.jpg,171136,1033,suit,69.51,242.33,372.28,397.67,107745.45,0,polygon,black,0.913475,black
500330,000000500330.jpg,171587,373,dishwasher,84.49,257.0,179.98,333.55,47741.89,0,polygon,black,0.91441,black
447592,000000447592.jpg,172887,1050,table,1.12,9.75,637.13,414.71,72742.65,0,polygon,orange,0.934805,brown
352080,000000352080.jpg,173538,225,cat,34.86,413.81,293.41,187.94,32824.36,0,polygon,black,0.973865,black
335233,000000335233.jpg,173603,361,desk,0.0,188.93,596.06,239.07,77207.84,0,polygon,orange,0.951775,brown
90754,000000090754.jpg,173807,982,sofa,0.0,160.73,500.0,196.27,18759.27,0,polygon,orange,0.948444,brown
543402,000000543402.jpg,175035,1133,umbrella,253.55,33.07,241.72,194.0,19176.77,0,polygon,blue,0.970144,blue
172843,000000172843.jpg,175378,1097,toilet,66.94,79.56,288.93,494.74,56409.3,0,polygon,gray,0.933596,white
457217,000000457217.jpg,175536,422,elephant,114.58,169.0,516.36,311.0,90105.38,0,polygon,gray,0.946446,gray
50434,000000050434.jpg,175780,704,mound,69.96,250.01,570.04,53.97,18931.87,0,polygon,orange,0.983514,brown
292103,000000292103.jpg,176056,367,table,0.0,33.71,480.0,606.29,83215.57,0,polygon,orange,0.902584,brown
150088,000000150088.jpg,176077,589,jacket,271.7,139.55,164.63,256.6,25409.34,0,polygon,red,0.967316,red
532381,000000532381.jpg,176154,350,curtain,0.0,2.33,640.0,264.52,75090.71,0,polygon,gray,0.995177,white
511307,000000511307.jpg,176245,77,bed,217.14,239.83,277.86,400.17,40488.18,0,polygon,orange,0.933475,pink
153013,000000153013.jpg,176330,474,frisbee,33.08,236.39,269.48,129.2,22428.56,0,polygon,orange,0.979001,orange
5437,000000005437.jpg,177143,589,jacket,43.05,14.97,200.24,350.64,47017.18,0,polygon,blue,0.944239,blue
85721,000000085721.jpg,177782,271,clock,87.02,0.0,258.21,192.44,41026.88,0,polygon,gray,0.929381,white
19455,000000019455.jpg,177954,982,sofa,71.67,167.1,195.78,200.44,21803.92,0,polygon,black,0.984306,black
533480,000000533480.jpg,177960,1133,umbrella,57.9,88.89,297.71,168.19,25310.55,0,polygon,red,0.99613,red
23709,000000023709.jpg,178098,592,jeans,107.16,355.13,216.62,199.08,16873.37,0,polygon,blue,0.972962,blue
10123,000000010123.jpg,178544,828,polo shirt,131.66,89.96,198.42,236.44,22461.59,0,polygon,white,0.911354,white
519815,000000519815.jpg,178625,181,cabinet,433.91,268.55,206.09,211.45,31891.86,0,polygon,black,0.954729,black
402742,000000402742.jpg,178988,61,basket,53.84,19.72,390.16,405.83,57628.72,0,polygon,orange,0.932638,brown
402742,000000402742.jpg,178989,378,dog,73.95,33.5,310.46,276.57,43277.38,0,polygon,orange,0.987447,orange
547759,000000547759.jpg,179064,898,plastic bag,88.46,32.14,238.02,358.14,45444.42,0,polygon,orange,0.986685,brown
6189,000000006189.jpg,179459,1043,sweatshirt,13.43,56.48,465.73,431.63,114103.53,0,polygon,red,0.927006,red
352744,000000352744.jpg,179515,68,bathtub,204.93,297.6,170.07,202.4,20387.54,0,polygon,gray,0.990088,white
163728,000000163728.jpg,180068,706,mousepad,208.12,302.97,431.88,67.5,15423.86,0,polygon,gray,0.920622,gray
283881,000000283881.jpg,180172,110,blanket,2.01,431.25,475.81,207.63,37338.03,0,polygon,red,0.930525,pink
108923,000000108923.jpg,180453,225,cat,7.17,193.26,158.75,286.74,22484.57,0,polygon,black,0.949055,gray
320972,000000320972.jpg,180543,45,banana,252.28,79.21,187.74,218.42,20075.6,0,polygon,yellow,0.989989,yellow
46538,000000046538.jpg,180731,68,bathtub,270.18,328.13,199.05,182.33,19126.83,0,polygon,gray,0.921032,white
233112,000000233112.jpg,180967,1097,toilet,64.77,261.48,253.08,164.52,14126.4,0,polygon,orange,0.955076,white
