image_id,file_name,ann_id,category_name,true_color,wrong_color,seed,num_inference_steps,guidance_scale,crop_pad_px,mask_feather_px,num_seeds_per_image,seed_step,min_change_inside,score,diff_outside,color_shift_inside,change_inside,crop_x1,crop_y1,crop_x2,crop_y2,prompt,color_preserved,ocr_raw,cer,ocr_score
81315,000000081315.jpg,257860,fridge,black,white,53773516,4,4.0,64,10,8,97,0.03,0.1617224756628275,0.0174186006188392,0.0410572625696659,0.0454322844743728,285,43,620,480,"Overlay the full text 'white fridge' onto the fridge in the image, ensuring the text blends seamlessly into the fridge's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"fridge
white",0.0,1.0
81315,000000081315.jpg,257862,dishwasher,black,white,53782207,4,4.0,64,10,8,97,0.03,0.2616698853671551,0.0184633508324623,0.1057142540812492,0.1133958548307418,134,231,397,480,"Overlay the full text 'white dishwasher' onto the dishwasher in the image, ensuring the text blends seamlessly into the dishwasher's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"white
diasoaer",0.25,0.75
35526,000000035526.jpg,257868,bathtub,white,black,53791480,4,4.0,64,10,8,97,0.03,0.1748120244592428,0.0184909682720899,0.0483505614101886,0.0570101886987686,234,185,534,426,"Overlay the full text 'black bathtub' onto the bathtub in the image, ensuring the text blends seamlessly into the bathtub's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black bathup,0.1429,0.8571
440646,000000440646.jpg,258670,jacket,black,white,53800947,4,4.0,64,10,8,97,0.03,0.3462437428534031,0.0363567732274532,0.0997733548283577,0.1213302835822105,173,100,523,432,"Overlay the full text 'white jacket' onto the jacket in the image, ensuring the text blends seamlessly into the jacket's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"All words in the image:
jacket
W
te",0.3,0.7
45516,000000045516.jpg,258751,sweater,purple,yellow,53809832,4,4.0,64,10,8,97,0.03,0.1337613947689533,0.0141842067241668,0.0457578673958778,0.0657385140657424,68,94,448,437,"Overlay the full text 'yellow sweater' onto the sweater in the image, ensuring the text blends seamlessly into the sweater's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,pictureYouth,1.0,0.0
18896,000000018896.jpg,259089,elephant,brown,blue,53819396,4,4.0,64,10,8,97,0.03,0.1841175183653831,0.0296779777854681,0.0251597687602043,0.0568497702479362,0,0,480,640,"Overlay the full text 'blue elephant' onto the elephant in the image, ensuring the text blends seamlessly into the elephant's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"All words in the image:
blue
elakant",0.1875,0.8125
123964,000000123964.jpg,259295,dog,brown,blue,53828087,4,4.0,64,10,8,97,0.03,0.2062382269650697,0.0260945037007331,0.044199351221323,0.0608271732926368,43,223,383,512,"Overlay the full text 'blue dog' onto the dog in the image, ensuring the text blends seamlessly into the dog's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue dog,0.0,1.0
438985,000000438985.jpg,259489,cat,orange,blue,53837748,4,4.0,64,10,8,97,0.03,0.1947208307683468,0.0177620816975832,0.0733218938112258,0.0951563939452171,60,24,468,308,"Overlay the full text 'blue cat' onto the cat in the image, ensuring the text blends seamlessly into the cat's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue cat,0.0,1.0
75055,000000075055.jpg,259625,blanket,blue,orange,53847021,4,4.0,64,10,8,97,0.03,0.2134178392589092,0.0190091412514448,0.0724733769893646,0.0818204507231712,54,132,480,640,"Overlay the full text 'orange blanket' onto the blanket in the image, ensuring the text blends seamlessly into the blanket's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,orange blanket,0.0,1.0
75055,000000075055.jpg,259626,bed,green,purple,53855809,4,4.0,64,10,8,97,0.03,0.2235819287598133,0.0219361800700426,0.0654076486825943,0.0715542733669281,0,29,270,640,"Overlay the full text 'purple bed' onto the bed in the image, ensuring the text blends seamlessly into the bed's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,eeepd,0.9167,0.0833
297444,000000297444.jpg,259642,tablecloth,blue,orange,53864888,4,4.0,64,10,8,97,0.03,0.8353796154260635,0.0416634455323219,0.3969321250915527,0.4069313704967499,0,138,640,428,"Overlay the full text 'orange tablecloth' onto the tablecloth in the image, ensuring the text blends seamlessly into the tablecloth's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",False,tinkelbelt,1.0,0.0
484938,000000484938.jpg,259682,chair,green,purple,53874452,4,4.0,64,10,8,97,0.03,0.2014381159096956,0.0206194855272769,0.0592119432985782,0.0703086555004119,242,160,480,507,"Overlay the full text 'purple chair' onto the chair in the image, ensuring the text blends seamlessly into the chair's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"All words in the image:
chair
purple",0.0,1.0
187199,000000187199.jpg,259906,dresser,brown,blue,53883143,4,4.0,64,10,8,97,0.03,0.1444383859634399,0.0158914495259523,0.0366185083985328,0.0424565821886062,0,13,331,472,"Overlay the full text 'blue dresser' onto the dresser in the image, ensuring the text blends seamlessly into the dresser's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue dresser,0.0,1.0
171632,000000171632.jpg,260391,curtain,blue,orange,53892513,4,4.0,64,10,8,97,0.03,0.785147599875927,0.0695203021168708,0.2475415021181106,0.2508279681205749,0,0,325,341,"Overlay the full text 'orange curtain' onto the curtain in the image, ensuring the text blends seamlessly into the curtain's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,orange curain,0.0714,0.9286
543740,000000543740.jpg,261144,dishwasher,white,black,53901495,4,4.0,64,10,8,97,0.03,0.1550771035254001,0.0137630151584744,0.0506454668939113,0.0541146546602249,402,187,640,480,"Overlay the full text 'black dishwasher' onto the dishwasher in the image, ensuring the text blends seamlessly into the dishwasher's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black dishwasher,0.0,1.0
478071,000000478071.jpg,261204,vase,brown,blue,53910962,4,4.0,64,10,8,97,0.03,0.2609066888689995,0.0283583514392375,0.0759535878896713,0.0991273894906044,192,111,437,403,"Overlay the full text 'blue vase' onto the vase in the image, ensuring the text blends seamlessly into the vase's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue vase,0.0,1.0
124599,000000124599.jpg,261337,umbrella,blue,orange,53920429,4,4.0,64,10,8,97,0.03,0.241678012534976,0.0276916567236185,0.0585426576435565,0.0708285719156265,0,0,457,332,"Overlay the full text 'orange umbrella' onto the umbrella in the image, ensuring the text blends seamlessly into the umbrella's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,orange umbella,0.0625,0.9375
187054,000000187054.jpg,261542,sofa,brown,blue,53929314,4,4.0,64,10,8,97,0.03,0.2083077281713485,0.0247126370668411,0.0449893921613693,0.0524415746331214,167,170,640,480,"Overlay the full text 'blue sofa' onto the sofa in the image, ensuring the text blends seamlessly into the sofa's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"SCOTA
SLOTA",0.75,0.25
292995,000000292995.jpg,262223,tray,red,blue,53956551,4,4.0,64,10,8,97,0.03,0.2052249945700168,0.0226162653416395,0.0516078472137451,0.059492215514183,0,220,640,426,"Overlay the full text 'blue tray' onto the tray in the image, ensuring the text blends seamlessly into the tray's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"All words in the image:
blue
tray",0.0,1.0
